scoreline,scoreline_odds,contest,Outcome
4-1,12/1,Liverpool v Luton,Liverpool Win
4-2,33/1,Liverpool v Luton,Liverpool Win
4-3,90/1,Liverpool v Luton,Liverpool Win
5-0,16/1,Liverpool v Luton,Liverpool Win
5-1,20/1,Liverpool v Luton,Liverpool Win
5-2,50/1,Liverpool v Luton,Liverpool Win
6-0,33/1,Liverpool v Luton,Liverpool Win
6-1,40/1,Liverpool v Luton,Liverpool Win
6-2,80/1,Liverpool v Luton,Liverpool Win
7-0,60/1,Liverpool v Luton,Liverpool Win
7-1,70/1,Liverpool v Luton,Liverpool Win
8-0,125/1,Liverpool v Luton,Liverpool Win
9-0,200/1,Liverpool v Luton,Liverpool Win
10-0,200/1,Liverpool v Luton,Liverpool Win
0-0,33/1,Liverpool v Luton,Draw
1-1,14/1,Liverpool v Luton,Draw
2-2,25/1,Liverpool v Luton,Draw
3-3,70/1,Liverpool v Luton,Draw
4-4,200/1,Liverpool v Luton,Draw
1-0,45/1,Liverpool v Luton,Luton Win
2-0,90/1,Liverpool v Luton,Luton Win
2-1,40/1,Liverpool v Luton,Luton Win
3-0,150/1,Liverpool v Luton,Luton Win
3-1,100/1,Liverpool v Luton,Luton Win
3-2,80/1,Liverpool v Luton,Luton Win
4-0,200/1,Liverpool v Luton,Luton Win
4-1,200/1,Liverpool v Luton,Luton Win
4-2,150/1,Liverpool v Luton,Luton Win
4-3,150/1,Liverpool v Luton,Luton Win
5-0,200/1,Liverpool v Luton,Luton Win
5-1,200/1,Liverpool v Luton,Luton Win
5-2,200/1,Liverpool v Luton,Luton Win
6-0,200/1,Liverpool v Luton,Luton Win
6-1,200/1,Liverpool v Luton,Luton Win
6-2,200/1,Liverpool v Luton,Luton Win
7-0,200/1,Liverpool v Luton,Luton Win
7-1,200/1,Liverpool v Luton,Luton Win
8-0,250/1,Liverpool v Luton,Luton Win
1-0,10/1,Man City v Brentford,Man City Win
2-0,13/2,Man City v Brentford,Man City Win
2-1,9/1,Man City v Brentford,Man City Win
3-0,7/1,Man City v Brentford,Man City Win
3-1,10/1,Man City v Brentford,Man City Win
3-2,25/1,Man City v Brentford,Man City Win
4-0,10/1,Man City v Brentford,Man City Win
4-1,14/1,Man City v Brentford,Man City Win
4-2,35/1,Man City v Brentford,Man City Win
4-3,90/1,Man City v Brentford,Man City Win
5-0,18/1,Man City v Brentford,Man City Win
5-1,25/1,Man City v Brentford,Man City Win
5-2,55/1,Man City v Brentford,Man City Win
6-0,35/1,Man City v Brentford,Man City Win
6-1,45/1,Man City v Brentford,Man City Win
6-2,90/1,Man City v Brentford,Man City Win
7-0,70/1,Man City v Brentford,Man City Win
7-1,90/1,Man City v Brentford,Man City Win
8-0,125/1,Man City v Brentford,Man City Win
9-0,200/1,Man City v Brentford,Man City Win
10-0,200/1,Man City v Brentford,Man City Win
0-0,28/1,Man City v Brentford,Draw
1-1,14/1,Man City v Brentford,Draw
2-2,25/1,Man City v Brentford,Draw
3-3,80/1,Man City v Brentford,Draw
4-4,200/1,Man City v Brentford,Draw
1-0,40/1,Man City v Brentford,Brentford Win
2-0,80/1,Man City v Brentford,Brentford Win
2-1,40/1,Man City v Brentford,Brentford Win
3-0,150/1,Man City v Brentford,Brentford Win
3-1,100/1,Man City v Brentford,Brentford Win
3-2,80/1,Man City v Brentford,Brentford Win
4-0,200/1,Man City v Brentford,Brentford Win
4-1,200/1,Man City v Brentford,Brentford Win
4-2,200/1,Man City v Brentford,Brentford Win
4-3,200/1,Man City v Brentford,Brentford Win
5-0,200/1,Man City v Brentford,Brentford Win
5-1,200/1,Man City v Brentford,Brentford Win
5-2,200/1,Man City v Brentford,Brentford Win
6-0,200/1,Man City v Brentford,Brentford Win
6-1,200/1,Man City v Brentford,Brentford Win
6-2,200/1,Man City v Brentford,Brentford Win
7-0,200/1,Man City v Brentford,Brentford Win
7-1,200/1,Man City v Brentford,Brentford Win

