assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,2,0,0,0.0,0,101,0.0,0.0,0.0,1.54,28,2,0,1.3,12.8,2025-08-30,90,False,17,0,0,0,4,0,3,1,1180892,1,0,1,2,0.0,1,26285,83311,57026,4.5,False,0,101,,,Caoimhín Kelleher,0,0,0.0,90,GK,Sunderland,Brentford,2,1,28801,2025,735082,0.0,0,0,0,0.0,0.0,0.0,28801,Brentford,Caoimhín Kelleher,Caoimhin Kelleher,3,2,3,2.8,GK,1,1.0,0.01,0.01,0.0,1.19,0.0,0.0,1.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,3.0,0.33,0.0,0.0,0.0,1.02,1.0,0.0,0.73,7.27,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,0.33,1.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.57,0.2,0.0,0.0,0.0,0.61,0.6,0.0,0.44,4.36,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.94,74314.0,0.187299144202883,0.317,0.288,0.396
0,0,12,0,1,0.0,0,101,0.0,0.0,0.0,1.25,33,2,0,3.3,33.0,2025-09-13,90,False,7,0,0,0,10,0,4,4,1078071,1,1,2,2,0.0,2,-97396,25078,122474,4.5,True,0,101,,,Caoimhín Kelleher,0,0,0.0,90,GK,Brentford,Chelsea,2,2,28815,2025,737272,0.0,0,0,0,0.0,0.0,0.0,28815,Brentford,Caoimhín Kelleher,Caoimhin Kelleher,3,3,4,1.7,GK,2,0.0,0.0,0.0,0.0,1.54,2.0,0.0,1.3,12.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.33,0.0,0.0,0.0,1.53,1.67,0.0,1.17,11.53,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,1.67,1.0,0.67,2.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,2.5,0.2,0.0,0.0,0.0,0.92,1.0,0.0,0.7,6.92,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,0.4,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.5,-102821.0,-0.6600791585339406,0.21,0.243,0.547
0,0,1,0,1,0.0,0,101,0.0,0.0,0.0,1.01,45,3,0,1.8,17.6,2025-09-20,90,False,10,0,0,0,7,0,5,2,1061881,1,0,1,3,0.0,1,-32620,23472,56092,4.5,False,0,101,,,Caoimhín Kelleher,0,0,0.0,90,GK,Fulham,Brentford,3,1,28825,2025,739008,0.0,0,0,0,0.0,0.0,0.0,28825,Brentford,Caoimhín Kelleher,Caoimhin Kelleher,3,3,5,1.3,GK,1,0.0,0.0,0.0,0.0,1.25,2.0,0.0,3.3,33.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.33,0.0,0.0,0.0,1.33,1.33,0.0,1.87,18.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,1.0,1.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2.5,0.2,0.0,0.0,0.0,1.17,1.4,0.0,1.36,13.52,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.2,1.8,0.8,0.8,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.84,-16190.0,-0.4099844150620884,0.473,0.278,0.249
0,0,8,0,1,2.4,6,301,0.01,0.04,0.03,1.87,10,1,0,3.1,7.6,2025-08-18,85,False,11,0,0,0,4,0,1,0,16836,1,1,0,1,21.0,1,0,0,0,5.5,False,1,301,,,Carlos Alcaraz Durán,0,1,0.0679766461253166,86,AMR,Leeds United,Everton,1,0,28787,2025,732666,0.0,0,0,0,0.0679766461253166,0.0,0.0,28787,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,2,1,2.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.398,0.287,0.315
0,0,5,0,0,2.1,4,301,0.0,0.0,0.0,0.95,16,0,0,0.7,5.0,2025-08-24,26,False,6,0,0,0,2,0,2,0,16906,0,2,0,2,0.0,1,-1953,820,2773,5.5,True,0,301,,,Carlos Alcaraz Durán,0,0,0.0,24,Sub,Everton,Brighton and Hove Albion,2,0,28795,2025,733838,0.0,0,0,0,0.0,0.0,0.0,28795,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,3,3,2,1.0,MID,1,0.0,0.01,0.04,0.03,1.87,1.0,0.0,3.1,7.6,2.4,21.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,2.5,0.0,0.0,0.01,0.01,0.62,0.33,0.0,1.03,2.53,0.8,7.0,28.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.83,0.0,0.0,0.01,0.01,0.37,0.2,0.0,0.62,1.52,0.48,4.2,17.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,70.0,-0.543556916225995,0.304,0.286,0.41
0,0,5,0,0,0.0,2,301,0.0,0.0,0.0,0.12,30,0,0,0.2,2.0,2025-08-30,2,False,20,0,0,0,1,0,3,0,15294,0,1,3,2,0.0,1,-2351,816,3167,5.4,False,0,301,,,Carlos Alcaraz Durán,0,0,0.0,1,Sub,Wolverhampton Wanderers,Everton,2,3,28800,2025,735067,0.0,0,0,0,0.0,0.0,0.0,28800,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,3,3,1.0,MID,1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.7,5.0,2.1,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.94,0.33,0.0,1.27,4.2,1.5,7.0,37.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,1.0,0.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.17,0.0,0.0,0.01,0.01,0.56,0.2,0.0,0.76,2.52,0.9,4.2,22.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.7,-1612.0,-0.5902585990459452,0.354,0.299,0.347
0,0,3,0,0,0.3,0,301,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20,4,False,12,0,0,0,0,0,5,0,12435,0,0,1,2,0.0,1,-1511,416,1927,5.3,False,0,301,,,Carlos Alcaraz Durán,0,0,0.0,3,Sub,Liverpool,Everton,2,1,28818,2025,738334,0.0,0,0,0,0.0,0.0,0.0,28818,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,5,5,-0.3,MID,1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.98,0.33,0.0,1.33,4.87,1.5,7.0,37.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.67,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.5,0.0,0.0,0.01,0.01,0.59,0.2,0.0,0.8,2.92,0.9,4.2,22.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,1.0,0.6,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.9,-2859.0,-0.6448997012377294,0.654,0.2,0.146
0,0,10,1,4,11.9,11,167,0.01,0.03,0.02,0.52,3,0,0,1.7,4.0,2025-08-16,68,False,10,0,0,0,6,0,1,0,468058,1,1,1,1,1.0,3,0,0,0,5.0,True,0,167,,,Carlos Baleba,0,1,0.0192680601030588,70,DMC,Brighton and Hove Albion,Fulham,1,1,28780,2025,732707,0.033206358551979,0,1,0,0.0192680601030588,0.1332271993160247,0.1139591410756111,28780,Brighton and Hove Albion,Carlos Baleba,Carlos Baleba,3,3,1,1.5,MID,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.498,0.264,0.238
0,0,3,0,0,10.8,2,167,0.0,0.0,0.0,0.92,16,1,0,1.1,0.4,2025-08-24,45,False,9,0,0,0,2,0,2,0,486276,1,0,0,2,0.0,1,-24823,30220,55043,5.0,False,0,167,,,Carlos Baleba,0,0,0.0,48,DMC,Everton,Brighton and Hove Albion,2,0,28795,2025,733844,0.0220119152218103,0,1,0,0.0,0.0761865377426147,0.0761865377426147,28795,Brighton and Hove Albion,Carlos Baleba,Carlos Baleba,3,3,2,2.0,MID,1,1.0,0.01,0.03,0.02,0.52,0.0,0.0,1.7,4.0,11.9,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.13,0.11,1.5,0.33,0.0,0.01,0.01,0.17,0.0,0.0,0.57,1.33,3.97,0.33,22.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,1.0,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.04,0.04,0.5,0.2,0.0,0.01,0.0,0.1,0.0,0.0,0.34,0.8,2.38,0.2,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.02,0.3,18218.0,-0.2911344897552279,0.304,0.286,0.41
0,0,3,0,0,2.3,3,167,0.0,0.0,0.0,1.65,22,1,0,0.2,0.0,2025-08-31,59,False,13,0,0,0,3,0,3,0,421916,1,0,1,2,0.0,1,-66103,14583,80686,5.0,True,0,167,,,Carlos Baleba,0,0,0.0,65,DMC,Brighton and Hove Albion,Manchester City,2,1,28805,2025,735688,0.0,0,0,0,0.0,0.0,0.0,28805,Brighton and Hove Albion,Carlos Baleba,Carlos Baleba,4,3,3,1.2,MID,1,0.0,0.0,0.0,0.0,0.92,1.0,0.0,1.1,0.4,10.8,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.08,0.08,2.0,0.33,0.0,0.01,0.01,0.48,0.33,0.0,0.93,1.47,7.57,0.33,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,1.33,0.0,0.33,0.01,0.02,0.0,0.0,0.67,0.0,0.01,0.07,0.06,1.17,0.2,0.0,0.01,0.0,0.29,0.2,0.0,0.56,0.88,4.54,0.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.8,0.0,0.2,0.0,0.01,0.0,0.0,0.4,0.0,0.0,0.04,0.04,0.7,-64360.0,-0.6938563436164964,0.252,0.245,0.503
0,0,0,0,2,1.0,6,167,0.0,0.02,0.02,0.25,32,0,0,0.3,0.6,2025-09-13,24,False,4,0,0,0,3,0,4,0,382032,0,1,1,2,1.0,0,-52942,15253,68195,4.9,False,1,167,,,Carlos Baleba,0,1,0.0233952961862087,20,Sub,Bournemouth,Brighton and Hove Albion,2,1,28810,2025,736930,0.0,0,0,0,0.0233952961862087,0.0233952961862087,0.0,28810,Brighton and Hove Albion,Carlos Baleba,Carlos Baleba,3,3,4,0.7,MID,0,0.0,0.0,0.0,0.0,1.65,1.0,0.0,0.2,0.0,2.3,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.33,0.0,0.01,0.01,1.03,0.67,0.0,1.0,1.47,8.33,0.33,57.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.67,1.67,0.0,0.33,0.01,0.02,0.0,0.0,0.67,0.0,0.01,0.07,0.06,1.57,0.2,0.0,0.01,0.0,0.62,0.4,0.0,0.6,0.88,5.0,0.2,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,1.0,0.0,0.2,0.0,0.01,0.0,0.0,0.4,0.0,0.0,0.04,0.04,0.94,-39884.0,-0.6344310229124724,0.403,0.271,0.327
0,0,6,0,2,0.7,7,167,0.0,0.0,0.0,0.91,43,1,0,0.7,6.0,2025-09-20,45,False,18,0,0,0,3,0,5,0,337151,1,2,2,2,0.0,1,-48711,6556,55267,4.9,True,0,167,,,Carlos Baleba,0,0,0.0,49,DMC,Brighton and Hove Albion,Tottenham Hotspur,2,2,28821,2025,738620,0.0,0,0,0,0.0,0.035721193999052,0.035721193999052,28821,Brighton and Hove Albion,Carlos Baleba,Carlos Baleba,3,3,5,0.7,MID,1,0.0,0.0,0.02,0.02,0.25,0.0,0.0,0.3,0.6,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.7,0.0,0.0,0.01,0.01,0.94,0.67,0.0,0.53,0.33,4.7,0.33,42.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,2.0,0.67,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.03,0.03,1.3,0.2,0.0,0.01,0.01,0.67,0.4,0.0,0.66,1.0,5.2,0.4,39.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.4,1.0,0.0,0.4,0.01,0.01,0.0,0.0,0.4,0.0,0.01,0.05,0.04,1.08,-44881.0,-0.7879106481406596,0.424,0.258,0.318
0,0,15,0,0,11.6,5,457,0.02,0.02,0.0,1.1,9,1,0,2.1,9.2,2025-08-17,64,False,1,0,0,0,2,0,1,0,16521,1,3,1,0,0.0,2,0,0,0,5.5,True,0,457,,,Carlos Henrique Casimiro,0,0,0.0,66,MC,Manchester United,Arsenal,0,1,28786,2025,732459,0.0946826860308647,0,1,0,0.0,0.2889392673969269,0.1942565739154815,28786,Manchester United,Carlos Henrique Casimiro,Casemiro,4,3,1,1.5,MID,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,0,4,0,2,0.5,7,457,0.0,0.0,0.0,0.9,17,0,0,1.0,7.8,2025-08-24,52,False,10,0,0,0,3,0,2,0,23667,1,2,1,1,2.0,0,-1077,2166,3243,5.5,False,1,457,,,Carlos Henrique Casimiro,0,0,0.0,55,MC,Fulham,Manchester United,1,1,28796,2025,734094,0.0,0,0,0,0.0,0.0180387012660503,0.0180387012660503,28796,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,2,1.0,MID,0,0.0,0.02,0.02,0.0,1.1,1.0,0.0,2.1,9.2,11.6,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.29,0.19,1.5,0.0,0.01,0.01,0.0,0.37,0.33,0.0,0.7,3.07,3.87,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.1,0.06,0.5,0.0,0.0,0.0,0.0,0.22,0.2,0.0,0.42,1.84,2.32,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.06,0.04,0.3,7146.0,-0.1991125901275651,,,
1,0,20,0,2,7.8,6,457,0.02,0.15,0.13,1.2,26,2,0,1.8,6.6,2025-08-30,71,False,3,0,0,0,3,0,3,0,24479,1,1,2,3,4.0,5,-2683,2090,4773,5.5,True,0,457,,,Carlos Henrique Casimiro,0,1,0.1335415691137313,80,MC,Manchester United,Burnley,3,2,28802,2025,735102,0.0,0,0,0,0.1335415691137313,0.0591263957321643,0.0591263957321643,28802,Manchester United,Carlos Henrique Casimiro,Casemiro,2,3,3,2.8,MID,5,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,7.8,0.5,2.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.0,0.0,0.01,0.01,0.0,0.67,0.33,0.0,1.03,5.67,4.03,0.67,38.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.33,0.67,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.1,0.07,0.83,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.62,3.4,2.42,0.4,23.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.06,0.04,0.5,812.0,-0.3909369080577007,,,
0,0,-1,0,0,1.4,2,457,0.02,0.51,0.49,0.18,38,0,0,1.1,0.2,2025-09-14,10,False,13,0,0,0,2,0,4,0,27442,0,0,0,3,9.0,1,-74,2794,2868,5.5,False,0,457,,,Carlos Henrique Casimiro,0,2,0.4659759700298309,9,Sub,Manchester City,Manchester United,3,0,28817,2025,737834,0.0,0,0,0,0.4659759700298309,0.1146774291992187,0.0994085595011711,28817,Manchester United,Carlos Henrique Casimiro,Casemiro,3,4,4,1.5,MID,1,0.0,0.02,0.15,0.13,1.2,2.0,0.0,1.8,6.6,7.8,4.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,0.13,0.0,1.0,0.0,0.0,0.0,0.13,0.06,0.06,2.8,0.0,0.01,0.06,0.04,1.07,1.0,0.0,1.63,7.87,6.63,2.0,62.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.33,2.33,0.0,0.33,0.04,0.03,0.33,0.0,0.33,0.0,0.04,0.12,0.09,1.77,0.0,0.01,0.03,0.03,0.64,0.6,0.0,0.98,4.72,3.98,1.2,37.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.8,1.4,0.0,0.2,0.03,0.02,0.2,0.0,0.2,0.0,0.03,0.07,0.05,1.06,2963.0,-0.013069586718474,,,
0,0,16,0,0,12.3,3,457,0.01,0.36,0.35,0.03,47,1,1,7.7,29.8,2025-09-20,49,False,7,0,0,0,3,1,5,0,27617,1,0,1,2,35.0,3,-1467,1747,3214,5.5,True,0,457,,,Carlos Henrique Casimiro,1,1,0.1949986815452575,49,MC,Manchester United,Chelsea,2,1,28824,2025,738839,0.0527458675205707,0,1,1,0.1949986815452575,0.0437305085361003,0.0437305085361003,28824,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,5,2.5,MID,3,0.0,0.02,0.51,0.49,0.18,0.0,0.0,1.1,0.2,1.4,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.11,0.1,1.5,0.0,0.01,0.22,0.21,0.76,0.67,0.0,1.3,4.87,3.23,5.0,44.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,2.33,2.0,0.0,1.0,0.2,0.0,0.33,0.0,0.0,0.0,0.2,0.06,0.06,1.77,0.0,0.01,0.14,0.12,0.68,0.6,0.0,1.2,4.76,4.26,3.0,39.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.4,1.6,0.0,0.6,0.12,0.02,0.2,0.0,0.2,0.0,0.12,0.1,0.07,1.36,175.0,-0.2957065107841161,,,
1,0,17,1,0,18.4,2,553,0.01,0.01,0.0,0.53,5,0,0,4.1,20.8,2025-08-16,90,False,19,0,0,0,1,0,1,0,12617,1,1,0,3,2.0,6,0,0,0,5.0,True,0,553,,,Chemsdine Talbi,0,0,0.0,90,FWR,Sunderland,West Ham United,3,0,28781,2025,731792,0.0925216823816299,1,1,0,0.0,0.3971294164657593,0.3046077191829681,28781,Sunderland,Chemsdine Talbi,Chemsdine Talbi,2,2,1,1.0,MID,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.294,0.281,0.425
0,0,3,0,0,16.3,2,553,0.01,0.24,0.23,0.34,14,1,0,2.2,1.8,2025-08-23,62,False,3,0,0,0,2,0,2,0,42571,1,0,0,2,4.0,2,17921,24244,6323,5.0,False,0,553,,,Chemsdine Talbi,0,1,0.3133878111839294,67,FWR,Burnley,Sunderland,2,0,28791,2025,733283,0.0212820600718259,0,1,0,0.3133878111839294,0.3346698880195617,0.0,28791,Sunderland,Chemsdine Talbi,Chemsdine Talbi,2,2,2,4.0,MID,2,1.0,0.01,0.01,0.0,0.53,0.0,0.0,4.1,20.8,18.4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.4,0.3,1.0,0.33,0.0,0.0,0.0,0.18,0.0,0.0,1.37,6.93,6.13,0.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0.33,0.33,0.33,0.0,0.0,0.13,0.1,0.33,0.2,0.0,0.0,0.0,0.11,0.0,0.0,0.82,4.16,3.68,0.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,0.0,0.0,0.0,0.02,0.2,0.2,0.2,0.0,0.0,0.08,0.06,0.2,29954.0,0.586285863840089,0.432,0.297,0.271
0,0,7,1,2,8.3,6,553,0.02,0.1,0.08,0.96,28,0,0,2.0,5.8,2025-08-30,64,False,5,0,0,0,2,0,3,0,38854,1,2,1,2,6.0,3,-3480,5206,8686,5.0,True,0,553,,,Chemsdine Talbi,0,1,0.1080428585410118,67,FWR,Sunderland,Brentford,2,1,28801,2025,735076,0.0,0,0,0,0.1080428585410118,0.0,0.0,28801,Sunderland,Chemsdine Talbi,Chemsdine Talbi,3,2,3,3.2,MID,3,0.0,0.01,0.24,0.23,0.34,1.0,0.0,2.2,1.8,16.3,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.31,0.02,0.0,0.0,1.0,0.0,0.31,0.33,0.0,4.0,0.33,0.01,0.08,0.08,0.29,0.33,0.0,2.1,7.53,11.57,2.0,50.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.67,2.67,0.0,0.33,0.1,0.04,0.33,0.33,0.67,0.0,0.1,0.24,0.1,1.67,0.2,0.0,0.05,0.05,0.17,0.2,0.0,1.26,4.52,6.94,1.2,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,0.0,0.2,0.06,0.02,0.2,0.2,0.4,0.0,0.06,0.15,0.06,1.0,-3717.0,-0.250503887129283,0.317,0.288,0.396
